,Face1,Face2,MatchScore
0,S16_95.pgm,S17_95.pgm,1.495
0,S16_95.pgm,S18_95.pgm,1.348
0,S16_95.pgm,S19_95.pgm,1.885
0,S16_95.pgm,S20_95.pgm,1.903
0,S16_95.pgm,S21_95.pgm,1.565
0,S16_95.pgm,S22_95.pgm,1.294
0,S16_95.pgm,S23_95.pgm,1.278
0,S16_95.pgm,S24_95.pgm,1.304
0,S16_95.pgm,S25_95.pgm,1.495
0,S16_95.pgm,S26_95.pgm,1.71
0,S16_95.pgm,S27_95.pgm,1.848
0,S16_95.pgm,S28_95.pgm,100
0,S16_95.pgm,S29_95.pgm,1.518
0,S16_95.pgm,S30_95.pgm,1.656
0,S17_95.pgm,S18_95.pgm,1.936
0,S17_95.pgm,S19_95.pgm,1.205
0,S17_95.pgm,S20_95.pgm,1.181
0,S17_95.pgm,S21_95.pgm,1.257
0,S17_95.pgm,S22_95.pgm,2.211
0,S17_95.pgm,S23_95.pgm,0.646
0,S17_95.pgm,S24_95.pgm,1.473
0,S17_95.pgm,S25_95.pgm,1.716
0,S17_95.pgm,S26_95.pgm,1.977
0,S17_95.pgm,S27_95.pgm,2.07
0,S17_95.pgm,S28_95.pgm,100
0,S17_95.pgm,S29_95.pgm,2.645
0,S17_95.pgm,S30_95.pgm,1.861
0,S18_95.pgm,S19_95.pgm,1.218
0,S18_95.pgm,S20_95.pgm,1.103
0,S18_95.pgm,S21_95.pgm,0.643
0,S18_95.pgm,S22_95.pgm,1.008
0,S18_95.pgm,S23_95.pgm,1.769
0,S18_95.pgm,S24_95.pgm,1.505
0,S18_95.pgm,S25_95.pgm,1.332
0,S18_95.pgm,S26_95.pgm,0.288
0,S18_95.pgm,S27_95.pgm,0.297
0,S18_95.pgm,S28_95.pgm,100
0,S18_95.pgm,S29_95.pgm,1.535
0,S18_95.pgm,S30_95.pgm,0.345
0,S19_95.pgm,S20_95.pgm,1.268
0,S19_95.pgm,S21_95.pgm,0.581
0,S19_95.pgm,S22_95.pgm,1.556
0,S19_95.pgm,S23_95.pgm,1.121
0,S19_95.pgm,S24_95.pgm,0.881
0,S19_95.pgm,S25_95.pgm,1.01
0,S19_95.pgm,S26_95.pgm,1.209
0,S19_95.pgm,S27_95.pgm,1.473
0,S19_95.pgm,S28_95.pgm,100
0,S19_95.pgm,S29_95.pgm,2.089
0,S19_95.pgm,S30_95.pgm,1.105
0,S20_95.pgm,S21_95.pgm,1.232
0,S20_95.pgm,S22_95.pgm,1.818
0,S20_95.pgm,S23_95.pgm,1.224
0,S20_95.pgm,S24_95.pgm,1.755
0,S20_95.pgm,S25_95.pgm,1.166
0,S20_95.pgm,S26_95.pgm,1.215
0,S20_95.pgm,S27_95.pgm,1.094
0,S20_95.pgm,S28_95.pgm,100
0,S20_95.pgm,S29_95.pgm,2.375
0,S20_95.pgm,S30_95.pgm,1.277
0,S21_95.pgm,S22_95.pgm,1.127
0,S21_95.pgm,S23_95.pgm,1.435
0,S21_95.pgm,S24_95.pgm,1.2
0,S21_95.pgm,S25_95.pgm,1.272
0,S21_95.pgm,S26_95.pgm,0.576
0,S21_95.pgm,S27_95.pgm,0.693
0,S21_95.pgm,S28_95.pgm,100
0,S21_95.pgm,S29_95.pgm,1.856
0,S21_95.pgm,S30_95.pgm,0.64
0,S22_95.pgm,S23_95.pgm,1.977
0,S22_95.pgm,S24_95.pgm,1.64
0,S22_95.pgm,S25_95.pgm,1.44
0,S22_95.pgm,S26_95.pgm,0.988
0,S22_95.pgm,S27_95.pgm,1.17
0,S22_95.pgm,S28_95.pgm,100
0,S22_95.pgm,S29_95.pgm,1.173
0,S22_95.pgm,S30_95.pgm,1.34
0,S23_95.pgm,S24_95.pgm,1.464
0,S23_95.pgm,S25_95.pgm,1.419
0,S23_95.pgm,S26_95.pgm,1.926
0,S23_95.pgm,S27_95.pgm,2.029
0,S23_95.pgm,S28_95.pgm,100
0,S23_95.pgm,S29_95.pgm,2.519
0,S23_95.pgm,S30_95.pgm,1.962
0,S24_95.pgm,S25_95.pgm,0.859
0,S24_95.pgm,S26_95.pgm,1.527
0,S24_95.pgm,S27_95.pgm,1.732
0,S24_95.pgm,S28_95.pgm,100
0,S24_95.pgm,S29_95.pgm,1.642
0,S24_95.pgm,S30_95.pgm,1.465
0,S25_95.pgm,S26_95.pgm,1.658
0,S25_95.pgm,S27_95.pgm,1.527
0,S25_95.pgm,S28_95.pgm,100
0,S25_95.pgm,S29_95.pgm,1.786
0,S25_95.pgm,S30_95.pgm,1.813
0,S26_95.pgm,S27_95.pgm,0.252
0,S26_95.pgm,S28_95.pgm,100
0,S26_95.pgm,S29_95.pgm,1.542
0,S26_95.pgm,S30_95.pgm,0.221
0,S27_95.pgm,S28_95.pgm,100
0,S27_95.pgm,S29_95.pgm,1.602
0,S27_95.pgm,S30_95.pgm,0.514
0,S28_95.pgm,S29_95.pgm,100
0,S28_95.pgm,S30_95.pgm,100
0,S29_95.pgm,S30_95.pgm,1.57
0,S01_96.pgm,S02_96.pgm,100
0,S01_96.pgm,S03_96.pgm,100
0,S01_96.pgm,S04_96.pgm,100
0,S01_96.pgm,S05_96.pgm,1.21
0,S01_96.pgm,S06_96.pgm,1.652
0,S01_96.pgm,S07_96.pgm,1.517
0,S01_96.pgm,S09_96.pgm,1.39
0,S01_96.pgm,S10_96.pgm,100
0,S01_96.pgm,S11_96.pgm,1.055
0,S01_96.pgm,S12_96.pgm,0.932
0,S01_96.pgm,S13_96.pgm,1.497
0,S01_96.pgm,S14_96.pgm,1.679
0,S01_96.pgm,S15_96.pgm,1.149
0,S01_96.pgm,S16_96.pgm,1.644
0,S01_96.pgm,S17_96.pgm,1.127
0,S01_96.pgm,S18_96.pgm,0.947
0,S01_96.pgm,S19_96.pgm,0.75
0,S01_96.pgm,S20_96.pgm,0.752
0,S01_96.pgm,S21_96.pgm,0.498
0,S01_96.pgm,S22_96.pgm,1.44
0,S01_96.pgm,S23_96.pgm,1.564
0,S01_96.pgm,S24_96.pgm,1.348
0,S01_96.pgm,S25_96.pgm,1.374
0,S01_96.pgm,S26_96.pgm,0.747
0,S01_96.pgm,S27_96.pgm,0.868
0,S01_96.pgm,S28_96.pgm,100
0,S01_96.pgm,S29_96.pgm,1.532
0,S01_96.pgm,S30_96.pgm,0.619
0,S02_96.pgm,S03_96.pgm,100
0,S02_96.pgm,S04_96.pgm,100
0,S02_96.pgm,S05_96.pgm,100
0,S02_96.pgm,S06_96.pgm,100
0,S02_96.pgm,S07_96.pgm,100
0,S02_96.pgm,S09_96.pgm,100
0,S02_96.pgm,S10_96.pgm,100
0,S02_96.pgm,S11_96.pgm,100
0,S02_96.pgm,S12_96.pgm,100
0,S02_96.pgm,S13_96.pgm,100
0,S02_96.pgm,S14_96.pgm,100
0,S02_96.pgm,S15_96.pgm,100
0,S02_96.pgm,S16_96.pgm,100
0,S02_96.pgm,S17_96.pgm,100
0,S02_96.pgm,S18_96.pgm,100
0,S02_96.pgm,S19_96.pgm,100
0,S02_96.pgm,S20_96.pgm,100
0,S02_96.pgm,S21_96.pgm,100
0,S02_96.pgm,S22_96.pgm,100
0,S02_96.pgm,S23_96.pgm,100
0,S02_96.pgm,S24_96.pgm,100
0,S02_96.pgm,S25_96.pgm,100
0,S02_96.pgm,S26_96.pgm,100
0,S02_96.pgm,S27_96.pgm,100
0,S02_96.pgm,S28_96.pgm,100
0,S02_96.pgm,S29_96.pgm,100
0,S02_96.pgm,S30_96.pgm,100
0,S03_96.pgm,S04_96.pgm,100
0,S03_96.pgm,S05_96.pgm,100
0,S03_96.pgm,S06_96.pgm,100
0,S03_96.pgm,S07_96.pgm,100
0,S03_96.pgm,S09_96.pgm,100
0,S03_96.pgm,S10_96.pgm,100
0,S03_96.pgm,S11_96.pgm,100
0,S03_96.pgm,S12_96.pgm,100
0,S03_96.pgm,S13_96.pgm,100
0,S03_96.pgm,S14_96.pgm,100
0,S03_96.pgm,S15_96.pgm,100
0,S03_96.pgm,S16_96.pgm,100
0,S03_96.pgm,S17_96.pgm,100
0,S03_96.pgm,S18_96.pgm,100
0,S03_96.pgm,S19_96.pgm,100
0,S03_96.pgm,S20_96.pgm,100
0,S03_96.pgm,S21_96.pgm,100
0,S03_96.pgm,S22_96.pgm,100
0,S03_96.pgm,S23_96.pgm,100
0,S03_96.pgm,S24_96.pgm,100
0,S03_96.pgm,S25_96.pgm,100
0,S03_96.pgm,S26_96.pgm,100
0,S03_96.pgm,S27_96.pgm,100
0,S03_96.pgm,S28_96.pgm,100
0,S03_96.pgm,S29_96.pgm,100
0,S03_96.pgm,S30_96.pgm,100
0,S04_96.pgm,S05_96.pgm,100
0,S04_96.pgm,S06_96.pgm,100
0,S04_96.pgm,S07_96.pgm,100
0,S04_96.pgm,S09_96.pgm,100
0,S04_96.pgm,S10_96.pgm,100
0,S04_96.pgm,S11_96.pgm,100
0,S04_96.pgm,S12_96.pgm,100
0,S04_96.pgm,S13_96.pgm,100
0,S04_96.pgm,S14_96.pgm,100
0,S04_96.pgm,S15_96.pgm,100
0,S04_96.pgm,S16_96.pgm,100
0,S04_96.pgm,S17_96.pgm,100
0,S04_96.pgm,S18_96.pgm,100
0,S04_96.pgm,S19_96.pgm,100
0,S04_96.pgm,S20_96.pgm,100
0,S04_96.pgm,S21_96.pgm,100
0,S04_96.pgm,S22_96.pgm,100
0,S04_96.pgm,S23_96.pgm,100
0,S04_96.pgm,S24_96.pgm,100
0,S04_96.pgm,S25_96.pgm,100
0,S04_96.pgm,S26_96.pgm,100
0,S04_96.pgm,S27_96.pgm,100
0,S04_96.pgm,S28_96.pgm,100
0,S04_96.pgm,S29_96.pgm,100
0,S04_96.pgm,S30_96.pgm,100
0,S05_96.pgm,S06_96.pgm,0.691
0,S05_96.pgm,S07_96.pgm,1.017
0,S05_96.pgm,S09_96.pgm,2.144
0,S05_96.pgm,S10_96.pgm,100
0,S05_96.pgm,S11_96.pgm,1.121
0,S05_96.pgm,S12_96.pgm,1.658
0,S05_96.pgm,S13_96.pgm,1.05
0,S05_96.pgm,S14_96.pgm,1.387
0,S05_96.pgm,S15_96.pgm,1.515
0,S05_96.pgm,S16_96.pgm,1.031
0,S05_96.pgm,S17_96.pgm,0.797
0,S05_96.pgm,S18_96.pgm,1.391
0,S05_96.pgm,S19_96.pgm,1.067
0,S05_96.pgm,S20_96.pgm,1.571
0,S05_96.pgm,S21_96.pgm,1.182
0,S05_96.pgm,S22_96.pgm,1.781
0,S05_96.pgm,S23_96.pgm,0.75
0,S05_96.pgm,S24_96.pgm,0.883
0,S05_96.pgm,S25_96.pgm,1.367
0,S05_96.pgm,S26_96.pgm,1.858
0,S05_96.pgm,S27_96.pgm,1.928
0,S05_96.pgm,S28_96.pgm,100
0,S05_96.pgm,S29_96.pgm,1.774
0,S05_96.pgm,S30_96.pgm,1.753
0,S06_96.pgm,S07_96.pgm,0.639
0,S06_96.pgm,S09_96.pgm,2.077
0,S06_96.pgm,S10_96.pgm,100
0,S06_96.pgm,S11_96.pgm,1.056
0,S06_96.pgm,S12_96.pgm,1.64
0,S06_96.pgm,S13_96.pgm,1.252
0,S06_96.pgm,S14_96.pgm,1.658
0,S06_96.pgm,S15_96.pgm,1.687
0,S06_96.pgm,S16_96.pgm,1.147
0,S06_96.pgm,S17_96.pgm,1.157
0,S06_96.pgm,S18_96.pgm,1.235
0,S06_96.pgm,S19_96.pgm,1.422
0,S06_96.pgm,S20_96.pgm,1.692
0,S06_96.pgm,S21_96.pgm,1.309
0,S06_96.pgm,S22_96.pgm,2.1
0,S06_96.pgm,S23_96.pgm,1.231
0,S06_96.pgm,S24_96.pgm,1.313
0,S06_96.pgm,S25_96.pgm,1.871
0,S06_96.pgm,S26_96.pgm,1.992
0,S06_96.pgm,S27_96.pgm,2.12
0,S06_96.pgm,S28_96.pgm,100
0,S06_96.pgm,S29_96.pgm,2.169
0,S06_96.pgm,S30_96.pgm,1.504
0,S07_96.pgm,S09_96.pgm,1.989
0,S07_96.pgm,S10_96.pgm,100
0,S07_96.pgm,S11_96.pgm,1.542
0,S07_96.pgm,S12_96.pgm,1.809
0,S07_96.pgm,S13_96.pgm,1.18
0,S07_96.pgm,S14_96.pgm,1.184
0,S07_96.pgm,S15_96.pgm,1.653
0,S07_96.pgm,S16_96.pgm,1.822
0,S07_96.pgm,S17_96.pgm,1.233
0,S07_96.pgm,S18_96.pgm,1.58
0,S07_96.pgm,S19_96.pgm,1.345
0,S07_96.pgm,S20_96.pgm,1.542
0,S07_96.pgm,S21_96.pgm,1.275
0,S07_96.pgm,S22_96.pgm,2.357
0,S07_96.pgm,S23_96.pgm,1.358
0,S07_96.pgm,S24_96.pgm,1.406
0,S07_96.pgm,S25_96.pgm,2.178
0,S07_96.pgm,S26_96.pgm,1.818
0,S07_96.pgm,S27_96.pgm,2.039
0,S07_96.pgm,S28_96.pgm,100
0,S07_96.pgm,S29_96.pgm,2.228
0,S07_96.pgm,S30_96.pgm,1.417
0,S09_96.pgm,S10_96.pgm,100
0,S09_96.pgm,S11_96.pgm,1.177
0,S09_96.pgm,S12_96.pgm,0.438
0,S09_96.pgm,S13_96.pgm,1.931
0,S09_96.pgm,S14_96.pgm,2.03
0,S09_96.pgm,S15_96.pgm,1.566
0,S09_96.pgm,S16_96.pgm,1.713
0,S09_96.pgm,S17_96.pgm,2.606
0,S09_96.pgm,S18_96.pgm,0.789
0,S09_96.pgm,S19_96.pgm,1.185
0,S09_96.pgm,S20_96.pgm,1.432
0,S09_96.pgm,S21_96.pgm,0.954
0,S09_96.pgm,S22_96.pgm,0.399
0,S09_96.pgm,S23_96.pgm,2.102
0,S09_96.pgm,S24_96.pgm,1.657
0,S09_96.pgm,S25_96.pgm,1.655
0,S09_96.pgm,S26_96.pgm,0.479
0,S09_96.pgm,S27_96.pgm,0.833
0,S09_96.pgm,S28_96.pgm,100
0,S09_96.pgm,S29_96.pgm,1.474
0,S09_96.pgm,S30_96.pgm,0.691
0,S10_96.pgm,S11_96.pgm,100
0,S10_96.pgm,S12_96.pgm,100
0,S10_96.pgm,S13_96.pgm,100
0,S10_96.pgm,S14_96.pgm,100
0,S10_96.pgm,S15_96.pgm,100
0,S10_96.pgm,S16_96.pgm,100
0,S10_96.pgm,S17_96.pgm,100
0,S10_96.pgm,S18_96.pgm,100
0,S10_96.pgm,S19_96.pgm,100
0,S10_96.pgm,S20_96.pgm,100
0,S10_96.pgm,S21_96.pgm,100
0,S10_96.pgm,S22_96.pgm,100
0,S10_96.pgm,S23_96.pgm,100
0,S10_96.pgm,S24_96.pgm,100
0,S10_96.pgm,S25_96.pgm,100
0,S10_96.pgm,S26_96.pgm,100
0,S10_96.pgm,S27_96.pgm,100
0,S10_96.pgm,S28_96.pgm,100
0,S10_96.pgm,S29_96.pgm,100
0,S10_96.pgm,S30_96.pgm,100
0,S11_96.pgm,S12_96.pgm,1.302
0,S11_96.pgm,S13_96.pgm,1.024
0,S11_96.pgm,S14_96.pgm,1.598
0,S11_96.pgm,S15_96.pgm,1.141
0,S11_96.pgm,S16_96.pgm,1.082
0,S11_96.pgm,S17_96.pgm,1.822
0,S11_96.pgm,S18_96.pgm,0.932
0,S11_96.pgm,S19_96.pgm,0.996
0,S11_96.pgm,S20_96.pgm,1.075
0,S11_96.pgm,S21_96.pgm,0.967
0,S11_96.pgm,S22_96.pgm,1.319
0,S11_96.pgm,S23_96.pgm,1.315
0,S11_96.pgm,S24_96.pgm,0.983
0,S11_96.pgm,S25_96.pgm,1.024
0,S11_96.pgm,S26_96.pgm,1.41
0,S11_96.pgm,S27_96.pgm,1.469
0,S11_96.pgm,S28_96.pgm,100
0,S11_96.pgm,S29_96.pgm,1.714
0,S11_96.pgm,S30_96.pgm,1.122
0,S12_96.pgm,S13_96.pgm,1.842
0,S12_96.pgm,S14_96.pgm,2.08
0,S12_96.pgm,S15_96.pgm,1.623
0,S12_96.pgm,S16_96.pgm,1.517
0,S12_96.pgm,S17_96.pgm,2.07
0,S12_96.pgm,S18_96.pgm,0.464
0,S12_96.pgm,S19_96.pgm,0.838
0,S12_96.pgm,S20_96.pgm,1.299
0,S12_96.pgm,S21_96.pgm,0.431
0,S12_96.pgm,S22_96.pgm,0.645
0,S12_96.pgm,S23_96.pgm,2.05
0,S12_96.pgm,S24_96.pgm,1.657
0,S12_96.pgm,S25_96.pgm,1.652
0,S12_96.pgm,S26_96.pgm,0.277
0,S12_96.pgm,S27_96.pgm,0.633
0,S12_96.pgm,S28_96.pgm,100
0,S12_96.pgm,S29_96.pgm,1.426
0,S12_96.pgm,S30_96.pgm,0.444
0,S13_96.pgm,S14_96.pgm,1.419
0,S13_96.pgm,S15_96.pgm,1.297
0,S13_96.pgm,S16_96.pgm,1.805
0,S13_96.pgm,S17_96.pgm,1.269
0,S13_96.pgm,S18_96.pgm,1.745
0,S13_96.pgm,S19_96.pgm,1.081
0,S13_96.pgm,S20_96.pgm,1.942
0,S13_96.pgm,S21_96.pgm,1.227
0,S13_96.pgm,S22_96.pgm,2.133
0,S13_96.pgm,S23_96.pgm,1.52
0,S13_96.pgm,S24_96.pgm,0.751
0,S13_96.pgm,S25_96.pgm,1.306
0,S13_96.pgm,S26_96.pgm,2.017
0,S13_96.pgm,S27_96.pgm,2.046
0,S13_96.pgm,S28_96.pgm,100
0,S13_96.pgm,S29_96.pgm,2.01
0,S13_96.pgm,S30_96.pgm,1.705
0,S14_96.pgm,S15_96.pgm,1.004
0,S14_96.pgm,S16_96.pgm,2.206
0,S14_96.pgm,S17_96.pgm,1.689
0,S14_96.pgm,S18_96.pgm,1.674
0,S14_96.pgm,S19_96.pgm,1.251
0,S14_96.pgm,S20_96.pgm,1.688
0,S14_96.pgm,S21_96.pgm,1.77
0,S14_96.pgm,S22_96.pgm,2.153
0,S14_96.pgm,S23_96.pgm,1.024
0,S14_96.pgm,S24_96.pgm,1.167
0,S14_96.pgm,S25_96.pgm,1.404
0,S14_96.pgm,S26_96.pgm,1.988
0,S14_96.pgm,S27_96.pgm,2.042
0,S14_96.pgm,S28_96.pgm,100
0,S14_96.pgm,S29_96.pgm,2.044
0,S14_96.pgm,S30_96.pgm,1.831
0,S15_96.pgm,S16_96.pgm,1.986
0,S15_96.pgm,S17_96.pgm,1.627
0,S15_96.pgm,S18_96.pgm,1.359
0,S15_96.pgm,S19_96.pgm,0.814
0,S15_96.pgm,S20_96.pgm,1.386
0,S15_96.pgm,S21_96.pgm,1.257
0,S15_96.pgm,S22_96.pgm,1.995
0,S15_96.pgm,S23_96.pgm,1.492
0,S15_96.pgm,S24_96.pgm,1.133
0,S15_96.pgm,S25_96.pgm,0.998
0,S15_96.pgm,S26_96.pgm,1.558
0,S15_96.pgm,S27_96.pgm,1.735
0,S15_96.pgm,S28_96.pgm,100
0,S15_96.pgm,S29_96.pgm,1.745
0,S15_96.pgm,S30_96.pgm,1.181
0,S16_96.pgm,S17_96.pgm,1.555
0,S16_96.pgm,S18_96.pgm,1.216
0,S16_96.pgm,S19_96.pgm,1.909
0,S16_96.pgm,S20_96.pgm,1.678
0,S16_96.pgm,S21_96.pgm,1.584
0,S16_96.pgm,S22_96.pgm,1.272
0,S16_96.pgm,S23_96.pgm,1.157
0,S16_96.pgm,S24_96.pgm,1.411
0,S16_96.pgm,S25_96.pgm,1.509
0,S16_96.pgm,S26_96.pgm,1.736
0,S16_96.pgm,S27_96.pgm,1.859
0,S16_96.pgm,S28_96.pgm,100
0,S16_96.pgm,S29_96.pgm,1.557
0,S16_96.pgm,S30_96.pgm,1.708
0,S17_96.pgm,S18_96.pgm,1.877
0,S17_96.pgm,S19_96.pgm,1.285
0,S17_96.pgm,S20_96.pgm,1.231
0,S17_96.pgm,S21_96.pgm,1.368
0,S17_96.pgm,S22_96.pgm,2.335
0,S17_96.pgm,S23_96.pgm,0.863
0,S17_96.pgm,S24_96.pgm,1.675
0,S17_96.pgm,S25_96.pgm,1.773
0,S17_96.pgm,S26_96.pgm,2.004
0,S17_96.pgm,S27_96.pgm,1.973
0,S17_96.pgm,S28_96.pgm,100
0,S17_96.pgm,S29_96.pgm,2.494
0,S17_96.pgm,S30_96.pgm,1.885
0,S18_96.pgm,S19_96.pgm,1.039
0,S18_96.pgm,S20_96.pgm,1.156
0,S18_96.pgm,S21_96.pgm,0.512
0,S18_96.pgm,S22_96.pgm,1.017
0,S18_96.pgm,S23_96.pgm,1.679
0,S18_96.pgm,S24_96.pgm,1.212
0,S18_96.pgm,S25_96.pgm,1.369
0,S18_96.pgm,S26_96.pgm,0.442
0,S18_96.pgm,S27_96.pgm,0.479
0,S18_96.pgm,S28_96.pgm,100
0,S18_96.pgm,S29_96.pgm,1.508
0,S18_96.pgm,S30_96.pgm,0.422
0,S19_96.pgm,S20_96.pgm,0.888
0,S19_96.pgm,S21_96.pgm,0.529
0,S19_96.pgm,S22_96.pgm,1.548
0,S19_96.pgm,S23_96.pgm,1.127
0,S19_96.pgm,S24_96.pgm,1.204
0,S19_96.pgm,S25_96.pgm,1.068
0,S19_96.pgm,S26_96.pgm,0.908
0,S19_96.pgm,S27_96.pgm,1.121
0,S19_96.pgm,S28_96.pgm,100
0,S19_96.pgm,S29_96.pgm,1.973
0,S19_96.pgm,S30_96.pgm,0.804
0,S20_96.pgm,S21_96.pgm,1.119
0,S20_96.pgm,S22_96.pgm,1.698
0,S20_96.pgm,S23_96.pgm,1.219
0,S20_96.pgm,S24_96.pgm,1.894
0,S20_96.pgm,S25_96.pgm,1.09
0,S20_96.pgm,S26_96.pgm,1.18
0,S20_96.pgm,S27_96.pgm,0.967
0,S20_96.pgm,S28_96.pgm,100
0,S20_96.pgm,S29_96.pgm,2.111
0,S20_96.pgm,S30_96.pgm,1.229
0,S21_96.pgm,S22_96.pgm,1.279
0,S21_96.pgm,S23_96.pgm,1.768
0,S21_96.pgm,S24_96.pgm,1.373
0,S21_96.pgm,S25_96.pgm,1.685
0,S21_96.pgm,S26_96.pgm,0.437
0,S21_96.pgm,S27_96.pgm,0.663
0,S21_96.pgm,S28_96.pgm,100
0,S21_96.pgm,S29_96.pgm,1.733
0,S21_96.pgm,S30_96.pgm,0.277
0,S22_96.pgm,S23_96.pgm,1.904
0,S22_96.pgm,S24_96.pgm,1.763
0,S22_96.pgm,S25_96.pgm,1.758
0,S22_96.pgm,S26_96.pgm,0.785
0,S22_96.pgm,S27_96.pgm,1.034
0,S22_96.pgm,S28_96.pgm,100
0,S22_96.pgm,S29_96.pgm,1.155
0,S22_96.pgm,S30_96.pgm,1.25
0,S23_96.pgm,S24_96.pgm,1.48
0,S23_96.pgm,S25_96.pgm,1.223
0,S23_96.pgm,S26_96.pgm,1.956
0,S23_96.pgm,S27_96.pgm,2.093
0,S23_96.pgm,S28_96.pgm,100
0,S23_96.pgm,S29_96.pgm,2.333
0,S23_96.pgm,S30_96.pgm,1.929
0,S24_96.pgm,S25_96.pgm,0.895
0,S24_96.pgm,S26_96.pgm,1.696
0,S24_96.pgm,S27_96.pgm,1.856
0,S24_96.pgm,S28_96.pgm,100
0,S24_96.pgm,S29_96.pgm,1.571
0,S24_96.pgm,S30_96.pgm,1.524
0,S25_96.pgm,S26_96.pgm,1.69
0,S25_96.pgm,S27_96.pgm,1.558
0,S25_96.pgm,S28_96.pgm,100
0,S25_96.pgm,S29_96.pgm,1.585
0,S25_96.pgm,S30_96.pgm,1.748
0,S26_96.pgm,S27_96.pgm,0.317
0,S26_96.pgm,S28_96.pgm,100
0,S26_96.pgm,S29_96.pgm,1.456
0,S26_96.pgm,S30_96.pgm,0.238
0,S27_96.pgm,S28_96.pgm,100
0,S27_96.pgm,S29_96.pgm,1.468
0,S27_96.pgm,S30_96.pgm,0.62
0,S28_96.pgm,S29_96.pgm,100
0,S28_96.pgm,S30_96.pgm,100
0,S29_96.pgm,S30_96.pgm,1.604
0,S01_97.pgm,S02_97.pgm,100
0,S01_97.pgm,S03_97.pgm,0.942
0,S01_97.pgm,S04_97.pgm,1.998
0,S01_97.pgm,S05_97.pgm,1.29
0,S01_97.pgm,S06_97.pgm,1.006
0,S01_97.pgm,S07_97.pgm,1.265
0,S01_97.pgm,S09_97.pgm,1.357
0,S01_97.pgm,S10_97.pgm,100
0,S01_97.pgm,S11_97.pgm,1.083
0,S01_97.pgm,S12_97.pgm,1.148
0,S01_97.pgm,S13_97.pgm,1.487
0,S01_97.pgm,S14_97.pgm,1.562
0,S01_97.pgm,S15_97.pgm,0.81
0,S01_97.pgm,S16_97.pgm,1.848
0,S01_97.pgm,S17_97.pgm,1.061
0,S01_97.pgm,S18_97.pgm,1.02
0,S01_97.pgm,S19_97.pgm,0.871
0,S01_97.pgm,S20_97.pgm,1.101
0,S01_97.pgm,S21_97.pgm,0.658
0,S01_97.pgm,S22_97.pgm,1.289
0,S01_97.pgm,S23_97.pgm,1.732
0,S01_97.pgm,S24_97.pgm,1.368
0,S01_97.pgm,S25_97.pgm,1.65
0,S01_97.pgm,S26_97.pgm,0.66
0,S01_97.pgm,S27_97.pgm,0.948
0,S01_97.pgm,S28_97.pgm,100
0,S01_97.pgm,S29_97.pgm,1.688
0,S01_97.pgm,S30_97.pgm,0.491
0,S02_97.pgm,S03_97.pgm,100
0,S02_97.pgm,S04_97.pgm,100
0,S02_97.pgm,S05_97.pgm,100
0,S02_97.pgm,S06_97.pgm,100
0,S02_97.pgm,S07_97.pgm,100
0,S02_97.pgm,S09_97.pgm,100
0,S02_97.pgm,S10_97.pgm,100
0,S02_97.pgm,S11_97.pgm,100
0,S02_97.pgm,S12_97.pgm,100
0,S02_97.pgm,S13_97.pgm,100
0,S02_97.pgm,S14_97.pgm,100
0,S02_97.pgm,S15_97.pgm,100
0,S02_97.pgm,S16_97.pgm,100
0,S02_97.pgm,S17_97.pgm,100
0,S02_97.pgm,S18_97.pgm,100
0,S02_97.pgm,S19_97.pgm,100
0,S02_97.pgm,S20_97.pgm,100
0,S02_97.pgm,S21_97.pgm,100
0,S02_97.pgm,S22_97.pgm,100
0,S02_97.pgm,S23_97.pgm,100
0,S02_97.pgm,S24_97.pgm,100
0,S02_97.pgm,S25_97.pgm,100
0,S02_97.pgm,S26_97.pgm,100
0,S02_97.pgm,S27_97.pgm,100
0,S02_97.pgm,S28_97.pgm,100
0,S02_97.pgm,S29_97.pgm,100
0,S02_97.pgm,S30_97.pgm,100
0,S03_97.pgm,S04_97.pgm,1.876
0,S03_97.pgm,S05_97.pgm,1.467
0,S03_97.pgm,S06_97.pgm,1.428
0,S03_97.pgm,S07_97.pgm,2.064
0,S03_97.pgm,S09_97.pgm,1.247
0,S03_97.pgm,S10_97.pgm,100
0,S03_97.pgm,S11_97.pgm,1.082
0,S03_97.pgm,S12_97.pgm,1.554
0,S03_97.pgm,S13_97.pgm,1.613
0,S03_97.pgm,S14_97.pgm,1.504
0,S03_97.pgm,S15_97.pgm,0.701
0,S03_97.pgm,S16_97.pgm,1.783
0,S03_97.pgm,S17_97.pgm,1.657
0,S03_97.pgm,S18_97.pgm,1.264
0,S03_97.pgm,S19_97.pgm,0.849
0,S03_97.pgm,S20_97.pgm,1.43
0,S03_97.pgm,S21_97.pgm,1.127
0,S03_97.pgm,S22_97.pgm,1.156
0,S03_97.pgm,S23_97.pgm,1.64
0,S03_97.pgm,S24_97.pgm,1.002
0,S03_97.pgm,S25_97.pgm,0.642
0,S03_97.pgm,S26_97.pgm,1.132
0,S03_97.pgm,S27_97.pgm,1.272
0,S03_97.pgm,S28_97.pgm,100
0,S03_97.pgm,S29_97.pgm,1.752
0,S03_97.pgm,S30_97.pgm,1.054
0,S04_97.pgm,S05_97.pgm,2.061
0,S04_97.pgm,S06_97.pgm,2.062
0,S04_97.pgm,S07_97.pgm,2.382
0,S04_97.pgm,S09_97.pgm,0.967
0,S04_97.pgm,S10_97.pgm,100
